"id","usuarioId","dispositivoId","dataHora","tipo","latitude","longitude","precisao","dentroGeofence","enderecoIP","nomeRedeWiFi","aprovado","aprovadoPor","aprovadoEm","observacao","hashIntegridade","criadoEm"
"005f5bdf-2c1f-4169-8aee-87fcbbcd14c0","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-19 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-19 16:00:00","Retorno do almoço","hash_1759934660937_entrada2","2025-10-08 14:44:20.941"
"97d8924b-4987-4370-a0d5-6913dc64f2de","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-19 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-19 20:00:00","Saída normal","hash_1759934660942_saida2","2025-10-08 14:44:20.945"
"47b0f09d-fdf5-4395-88b3-39dc2886b81d","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-22 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-22 11:00:00","Entrada normal","hash_1759934660946_entrada1","2025-10-08 14:44:20.949"
"5f022aef-4938-4d3d-965a-76d6c4166979","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-22 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-22 15:00:00","Saída para almoço","hash_1759934660949_saida1","2025-10-08 14:44:20.952"
"ba37e37b-14fd-4521-ab53-ea0caf750f23","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-22 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-22 16:00:00","Retorno do almoço","hash_1759934660952_entrada2","2025-10-08 14:44:20.955"
"da9d9b52-5241-48fa-852d-c54a962e77da","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-22 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-22 20:00:00","Saída normal","hash_1759934660958_saida2","2025-10-08 14:44:20.961"
"737b2c7e-9a87-4100-a57c-5088e10946f0","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-23 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-23 11:00:00","Entrada normal","hash_1759934660962_entrada1","2025-10-08 14:44:20.965"
"31c771e3-6668-449e-9f91-0ac318f8c3ce","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-23 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-23 15:00:00","Saída para almoço","hash_1759934660964_saida1","2025-10-08 14:44:20.967"
"6a67a2bc-7c3e-4efa-b5d2-676453dca03b","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-23 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-23 16:00:00","Retorno do almoço","hash_1759934660968_entrada2","2025-10-08 14:44:20.971"
"168e5f2b-d494-4080-b4f8-da023d5fb0d4","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-23 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-23 20:00:00","Saída normal","hash_1759934660974_saida2","2025-10-08 14:44:20.977"
"83e0576e-b251-4350-abb9-454d589a6e66","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-24 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-24 11:00:00","Entrada normal","hash_1759934660978_entrada1","2025-10-08 14:44:20.981"
"910279a7-fe18-4b7c-8ba4-1254749daeaf","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-24 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-24 15:00:00","Saída para almoço","hash_1759934660980_saida1","2025-10-08 14:44:20.983"
"b8ec517c-1cc7-4447-be03-959d9f6480de","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-24 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-24 16:00:00","Retorno do almoço","hash_1759934660983_entrada2","2025-10-08 14:44:20.986"
"907ac87c-6f39-463b-a8e1-b8d847754d2c","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-24 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-24 20:00:00","Saída normal","hash_1759934660987_saida2","2025-10-08 14:44:20.991"
"2c0ff15f-1df4-4063-ac63-d393c5390983","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-25 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-25 11:00:00","Entrada normal","hash_1759934660993_entrada1","2025-10-08 14:44:20.996"
"1883805c-d28d-43b3-b77d-5084e4f4e2cf","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-25 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-25 15:00:00","Saída para almoço","hash_1759934660995_saida1","2025-10-08 14:44:20.998"
"a5618473-4a0d-4fd4-984d-ff53928ce7c2","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-25 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-25 16:00:00","Retorno do almoço","hash_1759934660998_entrada2","2025-10-08 14:44:21.001"
"fffbc41d-3af6-4908-a345-6a9575d8a82d","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-25 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-25 20:00:00","Saída normal","hash_1759934661002_saida2","2025-10-08 14:44:21.006"
"0da9d959-60d4-4f2f-b909-4e4aaec130ca","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-26 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-26 11:00:00","Entrada normal","hash_1759934661008_entrada1","2025-10-08 14:44:21.011"
"b8d30b40-58cc-408b-b328-eaf423bec36d","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-26 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-26 15:00:00","Saída para almoço","hash_1759934661011_saida1","2025-10-08 14:44:21.014"
"d71e7ce8-3a30-4408-93c8-b9a55e8dd219","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-26 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-26 16:00:00","Retorno do almoço","hash_1759934661013_entrada2","2025-10-08 14:44:21.017"
"ff6861c9-84ff-431b-9195-83708859cdc9","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-26 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-26 20:00:00","Saída normal","hash_1759934661017_saida2","2025-10-08 14:44:21.02"
"99795e84-f1ed-4de0-a310-73b67bc5448b","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-29 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-29 11:00:00","Entrada normal","hash_1759934661022_entrada1","2025-10-08 14:44:21.026"
"d26ba9ee-48c4-4d82-ac60-b1eebb776fa1","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-29 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-29 15:00:00","Saída para almoço","hash_1759934661026_saida1","2025-10-08 14:44:21.029"
"f601573e-0f65-44cb-8327-554cd49fb4a2","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-29 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-29 16:00:00","Retorno do almoço","hash_1759934661029_entrada2","2025-10-08 14:44:21.032"
"0aa0a6ca-e859-45fc-a510-b83601a79a15","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-29 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-29 20:00:00","Saída normal","hash_1759934661032_saida2","2025-10-08 14:44:21.036"
"c447db47-4860-4844-b23f-0618abefbe6f","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-30 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-30 11:00:00","Entrada normal","hash_1759934661036_entrada1","2025-10-08 14:44:21.041"
"26abd0c6-7c44-4c96-be9b-0f335f2d34b6","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-30 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-30 15:00:00","Saída para almoço","hash_1759934661044_saida1","2025-10-08 14:44:21.047"
"b60b9614-782c-42e9-b4ee-bff3c929866d","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-30 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-30 16:00:00","Retorno do almoço","hash_1759934661046_entrada2","2025-10-08 14:44:21.049"
"68234749-f863-43bc-9138-e495d0639f6b","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-09-30 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-30 20:00:00","Saída normal","hash_1759934661049_saida2","2025-10-08 14:44:21.052"
"1fe54c96-fb2d-4f11-8656-ed28f655cd52","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-01 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-01 11:00:00","Entrada normal","hash_1759934661053_entrada1","2025-10-08 14:44:21.058"
"a3a6143c-b6bf-4b14-9cfa-09f326c21bd4","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-01 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-01 15:00:00","Saída para almoço","hash_1759934661059_saida1","2025-10-08 14:44:21.062"
"05f57c2f-53b4-46b3-b52d-c411aad1066e","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-01 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-01 16:00:00","Retorno do almoço","hash_1759934661062_entrada2","2025-10-08 14:44:21.065"
"9bb1cb64-6cc0-4ee8-b499-65ae836bc68f","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-01 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-01 20:00:00","Saída normal","hash_1759934661066_saida2","2025-10-08 14:44:21.069"
"7f5f449f-b37f-4552-940b-98bd0763def9","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-02 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-02 11:00:00","Entrada normal","hash_1759934661071_entrada1","2025-10-08 14:44:21.075"
"7100aa66-4098-437b-8379-23e01256605e","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-02 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-02 15:00:00","Saída para almoço","hash_1759934661077_saida1","2025-10-08 14:44:21.08"
"d35e3c82-4b9e-41f2-bd7d-81dbe61c0615","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-02 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-02 16:00:00","Retorno do almoço","hash_1759934661079_entrada2","2025-10-08 14:44:21.083"
"2d49e657-06bb-418b-af1d-cbba01748994","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-02 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-02 20:00:00","Saída normal","hash_1759934661083_saida2","2025-10-08 14:44:21.087"
"37adfd15-2cbe-400c-99b5-2a453b48f661","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-03 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-03 11:00:00","Entrada normal","hash_1759934661091_entrada1","2025-10-08 14:44:21.094"
"75b2d349-7245-4f8a-b2a0-607507f393c3","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-03 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-03 15:00:00","Saída para almoço","hash_1759934661096_saida1","2025-10-08 14:44:21.099"
"68145d22-ca2a-428e-852b-d159fcc2c55f","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-03 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-03 16:00:00","Retorno do almoço","hash_1759934661100_entrada2","2025-10-08 14:44:21.103"
"8082985e-e201-487b-868a-227baa71db2b","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-03 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-03 20:00:00","Saída normal","hash_1759934661104_saida2","2025-10-08 14:44:21.108"
"5f19ead3-a316-4040-87cb-f1a2a5b10bb5","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-06 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-06 11:00:00","Entrada normal","hash_1759934661109_entrada1","2025-10-08 14:44:21.112"
"58dd9834-43d6-44af-befb-89de971ca4cd","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-06 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-06 15:00:00","Saída para almoço","hash_1759934661112_saida1","2025-10-08 14:44:21.115"
"eeb381b5-4488-4363-9674-a6cba972a1e5","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-06 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-06 16:00:00","Retorno do almoço","hash_1759934661115_entrada2","2025-10-08 14:44:21.119"
"5a2a25ac-5108-4592-b1a7-2688b8fcb9f0","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-06 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-06 20:00:00","Saída normal","hash_1759934661118_saida2","2025-10-08 14:44:21.121"
"0b116181-ab5d-4f21-b463-4951b6ad4edf","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-07 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-07 11:00:00","Entrada normal","hash_1759934661124_entrada1","2025-10-08 14:44:21.127"
"523c4055-de7e-476f-81a1-82a09ce1c71d","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-07 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-07 15:00:00","Saída para almoço","hash_1759934661128_saida1","2025-10-08 14:44:21.131"
"790bfb64-10a3-45e5-b338-eb8db20d368c","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-07 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-07 16:00:00","Retorno do almoço","hash_1759934661130_entrada2","2025-10-08 14:44:21.133"
"27558581-c5a6-4a7b-ab80-bfe6a30fc352","64f9799f-acf6-48c5-a00f-33feac8fae33","0416f3e5-6597-45e0-8c8a-0b074fdc7c81","2025-10-07 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-10-07 20:00:00","Saída normal","hash_1759934661134_saida2","2025-10-08 14:44:21.137"
"519dff45-dc40-48f0-b273-20ff52730537","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-08-29 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-08-29 11:00:00","Entrada normal","hash_1759934751639_entrada1","2025-10-08 14:45:51.643"
"b08fefbc-8c35-4673-91f2-5f0cd0c9381b","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-08-29 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-08-29 15:00:00","Saída para almoço","hash_1759934751656_saida1","2025-10-08 14:45:51.66"
"f8b5ec76-3736-4009-8703-3a05d2bdddd5","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-08-29 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-08-29 16:00:00","Retorno do almoço","hash_1759934751664_entrada2","2025-10-08 14:45:51.668"
"6ff71a8c-cf3e-430c-acb6-ad95660e01ab","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-08-29 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-08-29 20:00:00","Saída normal","hash_1759934751669_saida2","2025-10-08 14:45:51.672"
"88a4fba4-0d9d-4290-a796-5987fbe00012","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-01 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-01 11:00:00","Entrada normal","hash_1759934751673_entrada1","2025-10-08 14:45:51.676"
"adf83caf-50f0-45b7-bae3-8c612d74c628","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-01 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-01 15:00:00","Saída para almoço","hash_1759934751678_saida1","2025-10-08 14:45:51.682"
"2a6b01c6-e469-42a4-ad39-f12a82ebee81","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-01 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-01 16:00:00","Retorno do almoço","hash_1759934751685_entrada2","2025-10-08 14:45:51.688"
"8ccf9005-bca2-4c1b-9781-d9d884de051d","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-01 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-01 20:00:00","Saída normal","hash_1759934751689_saida2","2025-10-08 14:45:51.691"
"2f863976-b9c4-492d-885e-fbd2a8ba2749","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-02 08:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-02 11:00:00","Entrada normal","hash_1759934751692_entrada1","2025-10-08 14:45:51.695"
"0945e975-6a60-453d-a3b9-15d3c3b65058","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-02 12:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-02 15:00:00","Saída para almoço","hash_1759934751698_saida1","2025-10-08 14:45:51.701"
"f1a575d5-9df2-449e-8725-5623b15b0fe3","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-02 13:00:00-03","ENTRADA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-02 16:00:00","Retorno do almoço","hash_1759934751703_entrada2","2025-10-08 14:45:51.706"
"d42b5ec2-3e3f-418e-ab6a-4fc20ffe3a93","5ca7f280-af73-4c22-bf27-4021a4e3fa01","2ba98523-8ee8-4ab3-a390-b5a89cbf14b1","2025-09-02 17:00:00-03","SAIDA","-23.5505","-46.6333","10",True,"192.168.1.100","WiFi-Empresa",True,"8726c604-bbdd-4c03-b032-fe14ba6d34f7","2025-09-02 20:00:00","Saída normal","hash_1759934751706_saida2","2025-10-08 14:45:51.709"
